sample,feature,output_param,shap_value,feature_value
126,7,$M_{\nu}$,0.015335632376372829,0.30444732
126,8,$M_{\nu}$,-0.007217313937039065,0.12998599
126,9,$M_{\nu}$,0.013387814511491661,0.62676233
126,10,$M_{\nu}$,0.012928277039611363,0.46452174
126,11,$M_{\nu}$,0.00979193443641549,0.37275866
126,12,$M_{\nu}$,0.018616005134172137,0.528355
126,13,$M_{\nu}$,0.015488558748644818,0.3604755
126,14,$M_{\nu}$,-0.017672838401858005,-0.18771414
126,15,$M_{\nu}$,-0.030004683780226096,-0.5369577
126,16,$M_{\nu}$,-0.0940954473534407,-0.7254935
126,17,$M_{\nu}$,-0.011443820618526224,-0.60335976
126,18,$M_{\nu}$,-0.02954121268833849,-0.5109498
126,19,$M_{\nu}$,-0.0038959871294080664,-0.4000264
126,20,$M_{\nu}$,0.007658346627940765,-0.3609918
126,21,$M_{\nu}$,0.00973749354642583,-0.39594448
126,22,$M_{\nu}$,0.023590430393784192,-0.47101352
126,23,$M_{\nu}$,0.012080910100938536,-0.44789222
126,24,$M_{\nu}$,0.034022075998445866,-0.65615463
126,25,$M_{\nu}$,0.0035892250412143945,-0.7566122
126,26,$M_{\nu}$,-0.023460113828911403,-0.80448407
126,27,$M_{\nu}$,-0.009510902812805566,-0.7766258
126,28,$M_{\nu}$,-0.009389222937912972,-0.830916
126,29,$M_{\nu}$,0.03565074260595111,-0.801517
126,30,$M_{\nu}$,0.060846823583589026,-0.8706957
126,31,$M_{\nu}$,0.1319856470216579,-0.89251685
126,32,$M_{\nu}$,0.0673410255462827,-0.93429583
126,33,$M_{\nu}$,0.12835808769235874,-0.92499894
126,34,$M_{\nu}$,0.09154636507477554,-0.99560124
126,35,$M_{\nu}$,0.05633704059665451,-0.94983155
126,36,$M_{\nu}$,0.01907664638221837,-1.1082728
126,37,$M_{\nu}$,0.0653365979730627,-1.0525203
126,38,$M_{\nu}$,0.05701315419102831,-1.0267057
126,39,$M_{\nu}$,0.05263748004935526,-1.0259959
126,40,$M_{\nu}$,0.05821581075969634,-1.055336
126,41,$M_{\nu}$,0.08972622016847687,-1.0030978
126,42,$M_{\nu}$,0.0772803166224886,-1.0413984
126,43,$M_{\nu}$,0.10365555131799438,-0.99295735
126,44,$M_{\nu}$,0.10497197848506166,-1.0386659
126,45,$M_{\nu}$,0.060821859868107515,-1.0079869
126,46,$M_{\nu}$,0.06830319520682676,-1.0142899
126,47,$M_{\nu}$,0.023989055452612502,-1.0483707
126,48,$M_{\nu}$,0.024064131468197348,-1.017995
126,49,$M_{\nu}$,0.044738753485269935,-1.0505413
126,50,$M_{\nu}$,0.009245937927754919,-0.9492868
126,51,$M_{\nu}$,0.03630663884690571,-0.97954655
126,52,$M_{\nu}$,0.033488079617679155,-0.966685
126,53,$M_{\nu}$,0.0175930831885491,-0.9386252
126,54,$M_{\nu}$,0.007492181727263088,-0.94637287
126,55,$M_{\nu}$,0.01123167335482623,-0.9729048
126,56,$M_{\nu}$,0.019263431435938384,-0.936558
126,57,$M_{\nu}$,-0.0007449635337037075,-0.9571562
126,58,$M_{\nu}$,-0.0015747664771818826,-0.9808313
126,59,$M_{\nu}$,-0.028652013924826542,-0.9738951
126,60,$M_{\nu}$,-0.0069390084798743035,-0.96124715
126,61,$M_{\nu}$,-0.022981922781691543,-0.9375538
126,62,$M_{\nu}$,-0.021868214081857032,-0.9384344
126,63,$M_{\nu}$,-0.03448181998492461,-0.923077
126,64,$M_{\nu}$,-0.042387328040045115,-0.9138431
126,65,$M_{\nu}$,-0.040705095792005014,-0.91689795
126,66,$M_{\nu}$,-0.04486853576968475,-0.9203931
126,67,$M_{\nu}$,-0.07888864989243562,-0.9348857
126,68,$M_{\nu}$,-0.05167973927584244,-0.9378331
126,69,$M_{\nu}$,-0.0682775915540257,-0.9431125
126,70,$M_{\nu}$,-0.11420404902373166,-0.92849696
126,71,$M_{\nu}$,-0.07189054299107943,-0.9150069
126,72,$M_{\nu}$,-0.06481935245477918,-0.89786196
126,73,$M_{\nu}$,-0.0964306520676697,-0.8961771
126,74,$M_{\nu}$,-0.10685839887030546,-0.90037733
126,75,$M_{\nu}$,-0.06188289620439948,-0.90722966
126,76,$M_{\nu}$,-0.09965540351505064,-0.8772512
126,77,$M_{\nu}$,-0.14755641866560354,-0.9226898
126,78,$M_{\nu}$,-0.10707229719017158,-0.90440625
127,0,$M_{\nu}$,-0.001607995887463858,-0.30815887
127,1,$M_{\nu}$,0.012785007300329948,-0.4884678
127,2,$M_{\nu}$,0.040769264249150484,-0.5606444
127,3,$M_{\nu}$,0.012638600246431436,-0.09119373
127,4,$M_{\nu}$,-0.0020823782221746773,0.19125436
127,5,$M_{\nu}$,-0.005213574849042275,0.6404804
127,6,$M_{\nu}$,-0.023545512227908228,0.09665294
127,7,$M_{\nu}$,0.0031875205146705645,0.27697462
127,8,$M_{\nu}$,0.006466566471385275,0.22781746
127,9,$M_{\nu}$,-0.0010081658738122594,0.38648435
127,10,$M_{\nu}$,-0.01639545798709151,0.5045025
127,11,$M_{\nu}$,-0.01022037824950379,0.59825
127,12,$M_{\nu}$,-0.004013452728139179,1.0638855
127,13,$M_{\nu}$,0.07106395871064154,1.2331928
127,14,$M_{\nu}$,0.15838556686916186,1.2236539
127,15,$M_{\nu}$,0.13719459338752943,1.1747681
127,16,$M_{\nu}$,0.11118479203136995,1.2544569
127,17,$M_{\nu}$,0.08095420299688783,1.0743388
127,18,$M_{\nu}$,0.01123319660998276,1.06387
127,19,$M_{\nu}$,0.056824770088691,1.2488385
127,20,$M_{\nu}$,0.0361583050870892,1.1263514
127,21,$M_{\nu}$,-0.013941614641064623,1.0984597
127,22,$M_{\nu}$,-0.041472117169700694,1.2750251
127,23,$M_{\nu}$,-0.043452795303627556,1.2565616
127,24,$M_{\nu}$,-0.07180207416871304,1.2438005
127,25,$M_{\nu}$,-0.02850186590482717,1.1422724
127,26,$M_{\nu}$,0.018049633318215838,1.1126103
127,27,$M_{\nu}$,2.1133204259046745e-05,1.0975226
127,28,$M_{\nu}$,0.053104321757703764,1.2212626
127,29,$M_{\nu}$,0.022565108368215264,1.1335307
127,30,$M_{\nu}$,-0.02092608121495958,1.1167085
127,31,$M_{\nu}$,-0.07756984267308244,1.162158
127,32,$M_{\nu}$,-0.09062931601634738,1.1635784
127,33,$M_{\nu}$,-0.18276109059277892,1.1263803
127,34,$M_{\nu}$,-0.1011811063697678,1.1525943
127,35,$M_{\nu}$,-0.059921817933385545,1.0986271
127,36,$M_{\nu}$,-0.07411311385091099,1.1317359
127,37,$M_{\nu}$,-0.06626098320643906,1.0828394
127,38,$M_{\nu}$,-0.03790824807764824,1.1036133
127,39,$M_{\nu}$,-0.020187368649712864,1.1063468
127,40,$M_{\nu}$,-0.025977234830793578,1.0656757
127,41,$M_{\nu}$,-0.08647384860576873,1.102919
127,42,$M_{\nu}$,-0.04188271241902839,1.0084966
127,43,$M_{\nu}$,-0.09267506698405974,1.0570872
127,44,$M_{\nu}$,-0.05992543052402911,1.0441546
127,45,$M_{\nu}$,-0.06333127676909801,1.0350333
127,46,$M_{\nu}$,-0.05384394823343805,0.95899457
127,47,$M_{\nu}$,-0.05671702734702799,0.97999007
127,48,$M_{\nu}$,-0.029635272034068544,0.999071
127,49,$M_{\nu}$,-0.036454457509104636,0.9751854
127,50,$M_{\nu}$,-0.011416444569466269,1.023312
127,51,$M_{\nu}$,-0.025102324439210382,0.9836996
127,52,$M_{\nu}$,-0.030048972403817324,0.95507854
127,53,$M_{\nu}$,-0.03071145688692534,0.9350685
127,54,$M_{\nu}$,-0.013069642962992878,0.95397705
127,55,$M_{\nu}$,-0.007903548872041024,0.9266583
127,56,$M_{\nu}$,-0.009483036792145003,0.92502373
127,57,$M_{\nu}$,-0.009154473129080238,0.9087227
127,58,$M_{\nu}$,-0.008785090247484589,0.93033177
127,59,$M_{\nu}$,0.007178751063822912,0.92682403
127,60,$M_{\nu}$,0.0009282750257898625,0.9081238
127,61,$M_{\nu}$,0.009430706456193436,0.9192814
127,62,$M_{\nu}$,0.007099415178710725,0.88771176
127,63,$M_{\nu}$,0.018034435033769104,0.9172023
127,64,$M_{\nu}$,0.015535386628222339,0.87137115
127,65,$M_{\nu}$,0.03141293440640028,0.8508115
127,66,$M_{\nu}$,0.042871777719302985,0.8914178
127,67,$M_{\nu}$,0.02544599266249686,0.88625586
127,68,$M_{\nu}$,0.04502122903896558,0.8908176
127,69,$M_{\nu}$,0.052469943657208085,0.86258036
127,70,$M_{\nu}$,0.048586304211684604,0.86640704
127,71,$M_{\nu}$,0.04041338472299109,0.87539595
127,72,$M_{\nu}$,0.05440872223571983,0.8426812
127,73,$M_{\nu}$,0.0476405957456409,0.8750857
127,74,$M_{\nu}$,0.07487961482296183,0.8592393
127,75,$M_{\nu}$,0.07108913771320659,0.8735826
127,76,$M_{\nu}$,0.124082489240753,0.8532853
127,77,$M_{\nu}$,0.08934017854580495,0.85146344
127,78,$M_{\nu}$,0.06380683837846539,0.8300213
128,0,$M_{\nu}$,0.017406510349392192,1.0163949
128,1,$M_{\nu}$,-0.010312257737486265,0.9350451
128,2,$M_{\nu}$,-0.07372087832385056,1.2289088
128,3,$M_{\nu}$,-0.014976952572518099,1.1415114
128,4,$M_{\nu}$,0.03732164361441959,0.60467434
128,5,$M_{\nu}$,0.03491997199894587,0.7621091
128,6,$M_{\nu}$,0.029383022994644913,0.8377079
128,7,$M_{\nu}$,0.02774321604353115,1.1235999
128,8,$M_{\nu}$,-0.004770580496782098,0.8876071
128,9,$M_{\nu}$,0.004839571569957951,0.5555746
128,10,$M_{\nu}$,-1.3753383579253459e-05,-0.42210138
128,11,$M_{\nu}$,0.020193362537102064,-1.644523
128,12,$M_{\nu}$,-0.06269058598109493,-2.016675
128,13,$M_{\nu}$,-0.03733857305191727,-1.6144308
128,14,$M_{\nu}$,-0.01492255308374295,-1.0586556
128,15,$M_{\nu}$,-0.022078315828867035,-0.93271536
128,16,$M_{\nu}$,-0.04268216234693075,-0.9511965
128,17,$M_{\nu}$,-0.05926521426103828,-1.5041989
128,18,$M_{\nu}$,-0.1555824288236848,-1.988066
128,19,$M_{\nu}$,-0.12162797331465164,-2.3620582
128,20,$M_{\nu}$,-0.08672628228473972,-2.4843798
128,21,$M_{\nu}$,0.011332276382133055,-2.4143045
128,22,$M_{\nu}$,0.0491275066612737,-2.1519701
128,23,$M_{\nu}$,0.08209276611916726,-2.131819
128,24,$M_{\nu}$,0.1637534969720709,-2.1442225
128,25,$M_{\nu}$,0.09779925934276129,-2.2024455
128,26,$M_{\nu}$,0.016126046204778182,-2.3638859
128,27,$M_{\nu}$,-0.06718117436568537,-2.4208035
128,28,$M_{\nu}$,-0.03383651734818539,-2.3806157
128,29,$M_{\nu}$,-0.04993583687124555,-2.3841746
128,30,$M_{\nu}$,-0.0011201518441824692,-2.4235566
128,31,$M_{\nu}$,0.05598971659334986,-2.4293182
128,32,$M_{\nu}$,0.10505074906819513,-2.4900627
128,33,$M_{\nu}$,0.11615739878928673,-2.4773796
128,34,$M_{\nu}$,0.10381246340698093,-2.4781573
128,35,$M_{\nu}$,0.252905314094387,-2.4748235
128,36,$M_{\nu}$,0.10834393243654629,-2.464492
128,37,$M_{\nu}$,0.10066192664963335,-2.4436097
128,38,$M_{\nu}$,0.07214480020786786,-2.4409983
128,39,$M_{\nu}$,0.037471153687996174,-2.3954804
128,40,$M_{\nu}$,0.10155180737963142,-2.3854637
128,41,$M_{\nu}$,0.023794320285857467,-2.4158447
128,42,$M_{\nu}$,0.024775865030433136,-2.3912005
128,43,$M_{\nu}$,0.05038597634149634,-2.3752465
128,44,$M_{\nu}$,0.12922902189193422,-2.4208114
128,45,$M_{\nu}$,0.07793342781136897,-2.3963048
128,46,$M_{\nu}$,0.08853653758526887,-2.4125364
128,47,$M_{\nu}$,0.06480778612812238,-2.3759742
128,48,$M_{\nu}$,0.03261033402617614,-2.393355
128,49,$M_{\nu}$,0.07037590395955609,-2.3834758
128,50,$M_{\nu}$,0.0025861322672627376,-2.398576
128,51,$M_{\nu}$,0.04515945808481949,-2.37698
128,52,$M_{\nu}$,0.02166869443255316,-2.4172645
128,53,$M_{\nu}$,0.01437968580840182,-2.39963
128,54,$M_{\nu}$,0.017291645654751164,-2.3660548
128,55,$M_{\nu}$,0.009879548500960261,-2.37123
128,56,$M_{\nu}$,0.04246963762162828,-2.4149952
128,57,$M_{\nu}$,-0.0037207033953798713,-2.379739
128,58,$M_{\nu}$,-0.003372009797171479,-2.3631737
128,59,$M_{\nu}$,-0.030655695579225706,-2.3800123
128,60,$M_{\nu}$,0.002840457818992765,-2.3949409
128,61,$M_{\nu}$,-0.014999624031430967,-2.373957
128,62,$M_{\nu}$,-0.009423409997640792,-2.3648567
128,63,$M_{\nu}$,-0.020897534186284886,-2.4032345
128,64,$M_{\nu}$,-0.03786841870729791,-2.4054675
128,65,$M_{\nu}$,-0.08309354136337183,-2.3672943
128,66,$M_{\nu}$,-0.015825297193452822,-2.3862658
128,67,$M_{\nu}$,-0.06038085282608488,-2.3936353
128,68,$M_{\nu}$,-0.040549877640263084,-2.4043915
128,69,$M_{\nu}$,-0.12277790028217472,-2.4002209
128,70,$M_{\nu}$,-0.09290743045153345,-2.3630383
128,71,$M_{\nu}$,-0.08151053802498302,-2.3986826
128,72,$M_{\nu}$,-0.14562284947295365,-2.3984437
128,73,$M_{\nu}$,-0.09867782422625776,-2.3794854
128,74,$M_{\nu}$,-0.14180481190555536,-2.3778472
128,75,$M_{\nu}$,-0.10703289946016448,-2.3848636
128,76,$M_{\nu}$,-0.18624186727240458,-2.3675075
128,77,$M_{\nu}$,-0.14040998950063419,-2.3966482
128,78,$M_{\nu}$,-0.0100799783201046,-2.3949728
129,0,$M_{\nu}$,-0.022024069008364216,-0.5053244
129,1,$M_{\nu}$,0.012155158328307991,-0.5323608
129,2,$M_{\nu}$,0.018310627057532346,-0.53242725
129,3,$M_{\nu}$,-0.0065869655674645295,-0.56307316
129,4,$M_{\nu}$,-0.015735485350805194,-0.26704812
129,5,$M_{\nu}$,-0.02331846046792634,-0.2405661
129,6,$M_{\nu}$,-0.06048506323739783,-0.52470386
129,7,$M_{\nu}$,-0.021160649006099753,-0.25765783
129,8,$M_{\nu}$,-0.02758174342889108,-0.49514866
129,9,$M_{\nu}$,0.009877835664696957,-0.16971768
129,10,$M_{\nu}$,0.008808260239954402,-0.118788406
129,11,$M_{\nu}$,0.004989117698666344,-0.09912324
129,12,$M_{\nu}$,-0.00569898327097081,0.18067129
129,13,$M_{\nu}$,-0.004721570206516691,0.06551844
129,14,$M_{\nu}$,-0.0013813055896753264,0.06825139
129,15,$M_{\nu}$,0.005154402242963744,0.2695932
129,16,$M_{\nu}$,0.006341894813279699,0.09902495
129,17,$M_{\nu}$,0.003599308811060501,0.26233968
129,18,$M_{\nu}$,0.026985032482258874,0.62792426
129,19,$M_{\nu}$,-0.00028301479263552937,0.5099315
129,20,$M_{\nu}$,0.010975824188098773,0.51114917
129,21,$M_{\nu}$,0.0012916834627200724,0.4619847
129,22,$M_{\nu}$,-0.0009206066213008716,0.32006168
129,23,$M_{\nu}$,-0.009605879030013994,0.39097837
129,24,$M_{\nu}$,-0.012931576528135,0.42276952
129,25,$M_{\nu}$,-0.022002525346516987,0.44837788
129,26,$M_{\nu}$,0.0053287331986734965,0.45509833
129,27,$M_{\nu}$,-0.0052258255841974395,0.4884015
129,28,$M_{\nu}$,-0.018126352557208597,0.52881783
129,29,$M_{\nu}$,0.0032143224876923318,0.45668018
129,30,$M_{\nu}$,-0.03457702697995955,0.4886209
129,31,$M_{\nu}$,-0.030884251705692756,0.4566096
129,32,$M_{\nu}$,-0.01859811027432745,0.4454926
129,33,$M_{\nu}$,-0.0526890631089584,0.44119418
129,34,$M_{\nu}$,-0.026418921982787346,0.50491965
129,35,$M_{\nu}$,-0.0234082615839691,0.50690746
129,36,$M_{\nu}$,-0.054810426214957436,0.5224419
129,37,$M_{\nu}$,-0.03478649897419017,0.550423
129,38,$M_{\nu}$,-0.02529681329711031,0.52924085
129,39,$M_{\nu}$,-0.010658772470354369,0.5592679
129,40,$M_{\nu}$,-0.01385622306742329,0.56513214
129,41,$M_{\nu}$,-0.044063715289717614,0.53558326
129,42,$M_{\nu}$,-0.036042205296298584,0.6129123
129,43,$M_{\nu}$,-0.06465796819387704,0.58636296
129,44,$M_{\nu}$,-0.023857884731660294,0.54304373
129,45,$M_{\nu}$,-0.030947997667144928,0.5196321
129,46,$M_{\nu}$,-0.04140034840190008,0.5889468
129,47,$M_{\nu}$,-0.053539135634626596,0.6009222
129,48,$M_{\nu}$,-0.02585808938033246,0.6044456
129,49,$M_{\nu}$,-0.025643559685619627,0.62465924
129,50,$M_{\nu}$,-0.009432840251138256,0.5780425
129,51,$M_{\nu}$,-0.015500344926225365,0.56738037
129,52,$M_{\nu}$,-0.016044767538165944,0.60853064
129,53,$M_{\nu}$,-0.016106463559406797,0.61175066
129,54,$M_{\nu}$,-0.010017047305454968,0.6510826
129,55,$M_{\nu}$,-0.004798492781501028,0.59255934
129,56,$M_{\nu}$,-0.012077822110732115,0.6287799
129,57,$M_{\nu}$,-0.0017338784627888109,0.62195754
129,58,$M_{\nu}$,0.0008335926544735991,0.63799244
129,59,$M_{\nu}$,0.01000870801636967,0.6339302
129,60,$M_{\nu}$,-0.0017541461886772431,0.6370397
129,61,$M_{\nu}$,0.010465466937645449,0.62347627
129,62,$M_{\nu}$,0.0014922877829788757,0.634486
129,63,$M_{\nu}$,0.020879387710083363,0.6201713
129,64,$M_{\nu}$,0.02226127977910818,0.62382585
129,65,$M_{\nu}$,0.05314741869164528,0.63930464
129,66,$M_{\nu}$,0.0384865600202314,0.6308487
129,67,$M_{\nu}$,0.03793130817250801,0.61029893
129,68,$M_{\nu}$,0.05109935394570057,0.6525329
129,69,$M_{\nu}$,0.06247457177635021,0.6567779
129,70,$M_{\nu}$,0.0230825318455542,0.61103463
129,71,$M_{\nu}$,0.03789784198066626,0.61145175
129,72,$M_{\nu}$,0.08492047883196847,0.627415
129,73,$M_{\nu}$,0.10817987152426041,0.63830775
129,74,$M_{\nu}$,0.08626405941827957,0.6504484
129,75,$M_{\nu}$,0.06931826510735845,0.63619083
129,76,$M_{\nu}$,0.10756119746025965,0.6402843
129,77,$M_{\nu}$,0.07089896926663643,0.62080336
129,78,$M_{\nu}$,0.05169395332429908,0.6269194
130,0,$M_{\nu}$,-0.04115584566302973,-1.1409518
130,1,$M_{\nu}$,-0.017983380866423097,-0.8573202
130,2,$M_{\nu}$,-0.0036106064437535592,-1.0233289
130,3,$M_{\nu}$,-0.029733542078449676,-1.4909648
130,4,$M_{\nu}$,-0.03057865792053636,-1.1963278
130,5,$M_{\nu}$,-0.07580735546646565,-1.4998391
130,6,$M_{\nu}$,-0.08885036997460248,-1.3434097
130,7,$M_{\nu}$,-0.10881401020426545,-1.1789825
130,8,$M_{\nu}$,-0.03902915728089338,-0.9635173
130,9,$M_{\nu}$,-0.0200455534664883,-0.9676455
130,10,$M_{\nu}$,-0.002838418035930379,-0.81038
130,11,$M_{\nu}$,0.0294302187345833,-1.0060675
130,12,$M_{\nu}$,-0.00033669923513357053,-0.909042
130,13,$M_{\nu}$,-0.07472666340365929,-1.0962162
130,14,$M_{\nu}$,-0.08491869253026939,-1.0825635
130,15,$M_{\nu}$,-0.043417281393533354,-0.95625836
130,16,$M_{\nu}$,-0.07082009112410388,-0.7479277
130,17,$M_{\nu}$,-0.026494347027597048,-0.6479579
130,18,$M_{\nu}$,-0.015522567452164076,-0.5822149
130,19,$M_{\nu}$,-0.000162405757238554,-0.30342177
130,20,$M_{\nu}$,-0.007451909786771761,-0.4692978
130,21,$M_{\nu}$,0.00932433799955835,-0.3378924
130,22,$M_{\nu}$,0.002928078267818046,-0.36938864
130,23,$M_{\nu}$,0.007134449058203117,-0.26926595
130,24,$M_{\nu}$,0.018756624012503654,-0.23478536
130,25,$M_{\nu}$,0.019810324322601405,-0.18086
130,26,$M_{\nu}$,0.00409730670810705,-0.17129469
130,27,$M_{\nu}$,0.014715531652611866,-0.029129261
130,28,$M_{\nu}$,-0.011168668616149569,-0.020368574
130,29,$M_{\nu}$,0.0005266468537231025,-0.06604752
130,30,$M_{\nu}$,0.02505313844402006,-0.10638881
130,31,$M_{\nu}$,0.019124388998630695,-0.028101243
130,32,$M_{\nu}$,0.008915263950869437,0.00024873414
130,33,$M_{\nu}$,0.003087189871601665,0.07031015
130,34,$M_{\nu}$,-0.014639276121659451,0.1463834
130,35,$M_{\nu}$,-0.0015043349346873282,0.15546733
130,36,$M_{\nu}$,0.0009832800141564013,0.22720413
130,37,$M_{\nu}$,-0.02390565323022505,0.17469288
130,38,$M_{\nu}$,-0.01459668297734451,0.2378535
130,39,$M_{\nu}$,-0.0330938000753855,0.30009475
130,40,$M_{\nu}$,-0.029374022245067466,0.2849297
130,41,$M_{\nu}$,-0.038223775255852264,0.31934848
130,42,$M_{\nu}$,-0.009721831678405873,0.39412805
130,43,$M_{\nu}$,-0.03834026833892041,0.36842924
130,44,$M_{\nu}$,-0.01766433374221908,0.35933384
130,45,$M_{\nu}$,-0.02772602187491202,0.41110867
130,46,$M_{\nu}$,-0.00823395484687732,0.39219606
130,47,$M_{\nu}$,-0.03267010318407885,0.45688272
130,48,$M_{\nu}$,-0.013156099393915285,0.45720762
130,49,$M_{\nu}$,-0.01568521099572971,0.4262164
130,50,$M_{\nu}$,-0.00873827616045625,0.43077964
130,51,$M_{\nu}$,-0.008300340603802208,0.47431344
130,52,$M_{\nu}$,-0.02581008156207314,0.49778336
130,53,$M_{\nu}$,-0.0157982042264728,0.5132299
130,54,$M_{\nu}$,-0.00869539118939637,0.4915043
130,55,$M_{\nu}$,-0.0016225663841396426,0.50364375
130,56,$M_{\nu}$,-0.012213493075299378,0.49384987
130,57,$M_{\nu}$,0.006030299091790016,0.48297387
130,58,$M_{\nu}$,0.0015908065021355093,0.54337484
130,59,$M_{\nu}$,0.016497565401884306,0.52290314
130,60,$M_{\nu}$,0.014156155290062708,0.5309709
130,61,$M_{\nu}$,0.010392408046375876,0.510845
130,62,$M_{\nu}$,0.02183656890105441,0.4839106
130,63,$M_{\nu}$,0.01740088671866638,0.5270425
130,64,$M_{\nu}$,0.027333831924990393,0.4822348
130,65,$M_{\nu}$,0.02937935474944604,0.5557334
130,66,$M_{\nu}$,0.023066387073114734,0.53125906
130,67,$M_{\nu}$,0.041498475834327274,0.5181448
130,68,$M_{\nu}$,0.04628049336668407,0.53668934
130,69,$M_{\nu}$,0.044099154568878786,0.522824
130,70,$M_{\nu}$,0.037243768111123544,0.5480816
130,71,$M_{\nu}$,0.07518247679116352,0.56108004
130,72,$M_{\nu}$,0.03134431717678663,0.5453099
130,73,$M_{\nu}$,0.06778628891085342,0.54504037
130,74,$M_{\nu}$,0.0627877296141573,0.52733225
130,75,$M_{\nu}$,0.07030937323539853,0.55261534
130,76,$M_{\nu}$,0.12582223339920537,0.57304174
130,77,$M_{\nu}$,0.028617064616528954,0.5575854
130,78,$M_{\nu}$,0.1094179447550611,0.5786513
131,0,$M_{\nu}$,-0.0175313283735401,-0.2638803
131,1,$M_{\nu}$,0.010064257310417222,0.028977027
131,2,$M_{\nu}$,-0.004556709932500643,-0.22846372
131,3,$M_{\nu}$,0.001987247196885098,-0.13878456
131,4,$M_{\nu}$,-0.020797833638168953,-0.48241717
131,5,$M_{\nu}$,-0.06142036656688409,-0.6027665
131,6,$M_{\nu}$,-0.05323013730016174,-0.6816546
131,7,$M_{\nu}$,-0.0634692270199836,-0.82647985
131,8,$M_{\nu}$,-0.027473312811016504,-0.5160354
131,9,$M_{\nu}$,-0.01629695604400695,-0.62795514
131,10,$M_{\nu}$,0.014044626425828335,-0.7558485
131,11,$M_{\nu}$,0.005215250532443543,-1.0933466
131,12,$M_{\nu}$,-0.03919406617111237,-1.3895676
131,13,$M_{\nu}$,-0.04990575312525226,-1.7430687
131,14,$M_{\nu}$,-0.15107871089082134,-1.5776155
131,15,$M_{\nu}$,-0.1202674945849277,-1.708752
131,16,$M_{\nu}$,-0.050966961169447135,-1.3651861
131,17,$M_{\nu}$,0.021476137514728166,-1.191631
131,18,$M_{\nu}$,-0.0028907089167159727,-0.83447087
131,19,$M_{\nu}$,0.015451697513235524,-0.77242893
131,20,$M_{\nu}$,-0.00944867467032535,-0.8665552
131,21,$M_{\nu}$,-0.008725721916768006,-1.3813196
131,22,$M_{\nu}$,0.0029814936281150153,-1.4118776
131,23,$M_{\nu}$,-0.04673437040291231,-1.3804781
131,24,$M_{\nu}$,-0.0036669831425730957,-1.2903785
131,25,$M_{\nu}$,0.031025027399518876,-1.1961855
131,26,$M_{\nu}$,0.0664430644738119,-1.0714895
131,27,$M_{\nu}$,0.03359420329561089,-0.9311048
131,28,$M_{\nu}$,0.09645601177056996,-1.0358484
131,29,$M_{\nu}$,0.10674869144962336,-0.9956528
131,30,$M_{\nu}$,0.05906055572393143,-0.9112377
131,31,$M_{\nu}$,0.046544351491723625,-0.87374175
131,32,$M_{\nu}$,0.04030191559319177,-0.8444279
131,33,$M_{\nu}$,0.08130209250389575,-0.78974247
131,34,$M_{\nu}$,0.04175404279473396,-0.7244881
131,35,$M_{\nu}$,0.04494638762398001,-0.6740977
131,36,$M_{\nu}$,0.02214638541116983,-0.6256972
131,37,$M_{\nu}$,0.06672835934640299,-0.5505408
131,38,$M_{\nu}$,0.06177691884388725,-0.5459873
131,39,$M_{\nu}$,0.019389136659641135,-0.46061888
131,40,$M_{\nu}$,0.006289608039081328,-0.46013096
131,41,$M_{\nu}$,0.0092951368372489,-0.45711187
131,42,$M_{\nu}$,0.0058129612912792466,-0.45838073
131,43,$M_{\nu}$,0.0064687587368553,-0.4056221
131,44,$M_{\nu}$,0.04149173027452585,-0.46128172
131,45,$M_{\nu}$,0.01651294098711026,-0.3621023
131,46,$M_{\nu}$,0.01648357656163475,-0.3775511
131,47,$M_{\nu}$,0.005869982626019597,-0.33582854
131,48,$M_{\nu}$,0.00636431982632681,-0.3927502
131,49,$M_{\nu}$,0.00929321103438425,-0.39107254
131,50,$M_{\nu}$,0.008788093736705688,-0.3647407
131,51,$M_{\nu}$,0.01800751148125912,-0.38251472
131,52,$M_{\nu}$,0.016662478193825367,-0.36696044
131,53,$M_{\nu}$,0.0007016384230276637,-0.36042237
131,54,$M_{\nu}$,-0.0001710828760819183,-0.3230793
131,55,$M_{\nu}$,-0.0022805874564558737,-0.36901337
131,56,$M_{\nu}$,-0.0012731314601220716,-0.3182611
131,57,$M_{\nu}$,-0.011998254918866752,-0.31554052
131,58,$M_{\nu}$,0.000732798271366524,-0.3421813
131,59,$M_{\nu}$,-0.004536585523762802,-0.3261347
131,60,$M_{\nu}$,-0.0023677612350820935,-0.28170907
131,61,$M_{\nu}$,-0.004212296414965913,-0.3081623
131,62,$M_{\nu}$,-0.023571371814856922,-0.34657562
131,63,$M_{\nu}$,-0.016627409539063363,-0.3373716
131,64,$M_{\nu}$,-0.01372705144162561,-0.35730314
131,65,$M_{\nu}$,-0.013056966837501335,-0.33441705
131,66,$M_{\nu}$,-0.03977215422705437,-0.30451113
131,67,$M_{\nu}$,-0.008711348859530213,-0.32199377
131,68,$M_{\nu}$,-0.0071811646566203495,-0.30269116
131,69,$M_{\nu}$,-0.02520705901616453,-0.31041488
131,70,$M_{\nu}$,-0.025036818037109037,-0.29075187
131,71,$M_{\nu}$,-0.02090493548516707,-0.31869957
131,72,$M_{\nu}$,-0.009391985318063808,-0.3017026
131,73,$M_{\nu}$,-0.060408704982025545,-0.29469872
131,74,$M_{\nu}$,-0.036877705668788036,-0.3335572
131,75,$M_{\nu}$,-0.03930652026449331,-0.31115246
