2.355141508366812297e-01 1.278121363975757049e+03 -1.616465703453844682e+01 1.019783896835285191e+02 8.775000000000000000e+03
2.417910583817859116e-01 1.263196737043909252e+03 -7.387157904268336850e+00 5.617122790879980698e+01 9.313000000000000000e+03
2.480856539439619257e-01 1.197323582799687983e+03 2.115304890434784468e+01 -8.324164079948710437e+00 9.841000000000000000e+03
2.543492256872954549e-01 1.168113052972357309e+03 3.750127184920176404e+01 1.868392413050615630e+01 1.019100000000000000e+04
2.606334251884805386e-01 1.131250770407646996e+03 3.562330730826360536e+01 1.092665225207505308e+01 1.089700000000000000e+04
2.669257370896960802e-01 1.105951404759559409e+03 2.936064661930441488e+01 -7.224831222683245180e+00 1.130100000000000000e+04
2.732423343141155980e-01 1.063575811716749968e+03 4.057768386140217132e+01 9.598795717092291113e+01 1.202500000000000000e+04
2.795529680084415936e-01 1.062495419809244368e+03 -1.363245033091560288e+01 6.538633735405093717e+01 1.242300000000000000e+04
2.858366292314493129e-01 1.021541815934830879e+03 1.732074784702730241e+01 4.705351695308716842e+01 1.302100000000000000e+04
2.920876271394311496e-01 9.875397755125591175e+02 5.443504584911733168e+00 6.002438313050954832e+01 1.340500000000000000e+04
2.983449844439822751e-01 9.640870350539433957e+02 5.855515517793139502e+00 4.534451752681412096e+00 1.424700000000000000e+04
3.046382639407197446e-01 9.379481312423047257e+02 6.956516419297114950e+00 4.408688673289405102e+01 1.471300000000000000e+04
3.109279127003197196e-01 9.150531119921987511e+02 1.062917883985428968e+00 5.645157821328428582e+01 1.548900000000000000e+04
3.172168171618398036e-01 8.928912131710245603e+02 7.245937659899578165e+00 7.256497230375335050e+01 1.591300000000000000e+04
3.235187567944423082e-01 8.614935865893719438e+02 1.397989436733710278e+01 5.107048951211110221e+01 1.687900000000000000e+04
3.298168217550395687e-01 8.391643799718951868e+02 1.457453115777697938e+01 4.986262462450221022e+01 1.719300000000000000e+04
3.361176429457156667e-01 8.318939181171722339e+02 3.503940504420214541e+00 5.684576337854812067e+01 1.815700000000000000e+04
3.423700375709273769e-01 8.013941074006090730e+02 -4.202647890047685131e+00 3.918849012080777072e+01 1.833900000000000000e+04
3.486478192666269682e-01 7.874548527037870826e+02 1.405396245066125083e+01 6.644891888353006948e+01 1.957300000000000000e+04
3.549411614411318028e-01 7.695262188801774528e+02 5.745973037252984028e+00 3.930961230090593261e+01 1.994100000000000000e+04
3.611916935421040642e-01 7.559309444963034821e+02 -1.250847862728528526e+01 7.707871829861034030e+01 2.062900000000000000e+04
3.674767089563572564e-01 7.343443418889040686e+02 -9.255130631961673515e+00 2.063932676522247078e+01 2.165500000000000000e+04
3.737647795277591056e-01 7.252761522180660450e+02 5.959742171708453995e+00 3.721728024926472500e+01 2.211300000000000000e+04
3.800654031475132477e-01 7.043912027763809647e+02 -6.099549141290465215e+00 3.491490825131315034e+01 2.318500000000000000e+04
3.863539861259823738e-01 6.852168625475929957e+02 4.266630168178418003e+00 4.781551658506241864e+01 2.366700000000000000e+04
3.926140181364449755e-01 6.850017192902098486e+02 4.716420800656770496e+00 4.425602752593504619e+01 2.438500000000000000e+04
3.989264500321934581e-01 6.590225966811605076e+02 2.005745188165666715e+00 3.267638773616784675e+01 2.574900000000000000e+04
4.052073244576828714e-01 6.523368363741910798e+02 2.330953080489541751e+00 3.933081850537693214e+01 2.567500000000000000e+04
4.114916477570477182e-01 6.428489453784501393e+02 -8.404950878531872505e+00 2.460667445771838757e+01 2.740900000000000000e+04
4.177814272116491257e-01 6.315152208867774561e+02 4.078049431360976307e+00 3.912437164666123124e+01 2.740500000000000000e+04
4.240400648725131116e-01 6.220812931825140595e+02 -1.415160465154391822e+01 3.882479997180691100e+01 2.871700000000000000e+04
4.303425690270192283e-01 6.076091544743783288e+02 3.102651746049462478e+00 3.493527021055091097e+01 2.959500000000000000e+04
4.366358560255625965e-01 5.980859624620997010e+02 1.051509547248492993e+01 3.017900487282372168e+01 3.030100000000000000e+04
4.428996183220763605e-01 5.901163083772878508e+02 -6.626728256828132935e+00 4.634477090707171243e+01 3.110100000000000000e+04
4.491634418529859563e-01 5.833474580165291172e+02 1.140543655934351142e+00 1.725717898773422299e+00 3.202300000000000000e+04
4.554414146254732731e-01 5.735992823779339460e+02 1.015037849971941908e+00 3.511806453217738522e+01 3.297700000000000000e+04
4.617634470301058558e-01 5.657271620350878720e+02 -1.996180709869743097e+01 5.159871087121504729e+01 3.444900000000000000e+04
4.680644242023710433e-01 5.555710331012169263e+02 -2.277185560298954636e-01 5.310626568709625417e+01 3.454900000000000000e+04
4.743485242764365895e-01 5.471533765397828120e+02 1.288841732898921899e+00 4.144524739690769621e+01 3.611100000000000000e+04
4.806356136815400082e-01 5.434102102385177204e+02 -9.195692729087296513e+00 4.860201778891345725e+01 3.654100000000000000e+04
4.869019258388697646e-01 5.356817956490513097e+02 -2.818016676950459432e-01 4.001467446817628115e+01 3.771700000000000000e+04
4.931697099599955947e-01 5.237139176243750853e+02 5.721238855389692901e+00 2.522104117516771993e+01 3.861900000000000000e+04
4.994506747144535908e-01 5.166881601431637137e+02 4.387487476614551518e+00 3.944341414115062605e+01 3.966100000000000000e+04
5.057159051335421429e-01 5.081037879679579419e+02 -2.716348229799235292e-01 4.394932407795732132e+01 4.054500000000000000e+04
